"Salsa Picante Con Ajos LEE KUM KEE 2.13 kg.","Salsa Picante Con Ajos","Chili Garlic Sauce","Chili Garlic Sauce","LEE KUM KEE","","2130","CHINA","226g","RSiA17M43096","42599","","NO","Lata","11.6x15.5x15.5","2380","36","16","","6","SALSA PICANTE CON AJOS LKK 6x4lbs","Aji Salado,Azucar,Ajo,Agua,Vinagre De Arroz,Almidon De Maiz Modificado,Sal,Acido Lactico,Acido Citrico,Ajo En Polvo,Goma De Xantano","Salsa De Aji Chino Con Ajos Para Uso En Restaurantes","Salteados, Mezclado Con Soya U Otras Salsas","","Bandeja","6","","5,05","12x30x22","","078895770032","01-77001","CHINA","LEE KUM KEE","CHINA","SI","","6","LKK","simple","Default","","Enabled","Catalog, Search","","/productos/salsas/salsa-picante-con-ajos-5lb-lkk.jpg","empaque de venta al mayoreo: tipo de empaque: Bandeja; unidades: 12; sub-empaque interno: N.A; peso neto (Kg): 14,28; peso bruto (Kg): 5,05; dimensiones del empaque (cm) (AxAxP): 12x30x22","100","1","1" 
"Salsa Picante Con Ajos LEE KUM KEE 226 g.","Salsa Picante De Ajos","Chili Garlic Sauce","Chili Garlic Sauce","LEE KUM KEE","","226","CHINA","2.13kg","RSiA17M43096","42599","","NO","Frasco","9x6.5x6.5","412","36","16","","12","SALSA PICANTE CON AJOS LKK 12x226g","Aji Salado,Azucar,Ajo,Agua,Vinagre De Arroz,Almidon De Maiz Modificado,Sal,Acido Lactico,Acido Citrico,Ajo En Polvo,Goma De Xantano","Salsa De Aji Chino Con Ajos Para Uso Casero","Salteados, Mezclado Con Soya U Otras Salsas","","Caja","12","","15,37","12.5x48x32.5","","078895770018","01-77003","CHINA","LEE KUM KEE","CHINA","","SI","6","LKK","simple","Default","7758,62","Enabled","Catalog, Search","","/productos/salsas/salsa-picante-con-ajos-226-lkk.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 6; sub-empaque interno: N.A; peso neto (Kg): 4,944; peso bruto (Kg): 15,37; dimensiones del empaque (cm) (AxAxP): 12.5x48x32.5","100","1","1" 
"Salsa Premium Sabor Ostion LEE KUM KEE 255 g.","Salsa Premium Sabor Ostion","Premium Oyster Sauce","Premium Oyster Sauce, Salsa De Ostras","LEE KUM KEE","","255","HONG KONG","","RSiA17M46696","42634","","NO","Frasco","19.5x5x5","456","48","16","","12","SALSA OSTRAS PREMIUM LKK 12x255","Agu,Azucar,Extracto De Ostion,Almidon De Maiz,Harina De Trigo,Colorante","Salsa Hecha Con Extracto Concentrado De Ostras Para Resaltar El Sabor Del Plato ","Fundamental En La Cocina China, Para Saltear Al Woky Para Marinar Todo Tipo De Carnes","","Caja","12","","5,71","20x21.5x16","","078895100013","01-10001","HONG KONG","LEE KUM KEE","HONG KONG","","SI","6","LKK","simple","Default","","Enabled","Catalog, Search","","/productos/salsas/salsa-de-ostion-suprema-lkk.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 12; sub-empaque interno: N.A; peso neto (Kg): 5,472; peso bruto (Kg): 5,71; dimensiones del empaque (cm) (AxAxP): 20x21.5x16","100","1","1" 
"Salsa Sambal Oelek SREE 454 g.","Salsa Sambal Oelek","Chili Paste","Chili Paste","SREE BRAND","454","","TAILANDIA","","USO INSTITUCIONAL","","","NO","Frasco","12,5X7,5X7,5","746","12","16","","24","SALSA SAMBAL OLEK THAI 24x454Gr","Chile Rojo, Sal, Agua, Vinagre, Benzoato De Sodio","Salsa De Aji Picante Triturado Al Estilo Malayo","Salteados Con Pollo, Cerdo, Verduras O Pescado","","Caja","24","","21,3","41x27x33","","8850344060237","04-60237","TAILANDIA","SUREE INTERFOODS CO","TAILANDIA","SI","","6","THAI","simple","Default","10344,82","Enabled","Catalog, Search","cada 100g contiene:; proteinas 0,5g; calorias 271Kcal; grasa 1,1g; carbohidratos 65,1g; sodio 0,7mg, fibra dietetica: 1,3g ","/productos/salsas/salsa-sambal-oelek-sree-454g.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 24; sub-empaque interno: N.A; peso neto (Kg): 17,904; peso bruto (Kg): 21,3; dimensiones del empaque (cm) (AxAxP): 41x27x33","100","1","1" 
"Salsa Sriracha HUY FONG 740 g.","Salsa Sriracha","Sriracha Sauce","Sriracha Sauce, Rooster, Gallo","HUY FONG","","740","USA","","USO INSTITUCIONAL","","","NO","Frasco Pet","24,4x7,6x7,6","890","12","16","","12","SALSA SRIRACHA JFC 12x793g","Chiles, Azucar , Sal, Ajo, Vinagre, Sorbato De Potasia, Bisulfito De Sodio, Goma De Xanthan","Salsa De Aji Picante Estilotailandes","Salteados Con Pollo, Cerdo, Verduras O Pescado, Sushi Picante","","Caja","12","","11.06","25,8x32x24,5","","24463061163","08-06116","USA","HUY FONG FOODS INC","USA","SI","","6","JFC","simple","Default","18965,51","Enabled","Catalog, Search","cada 5g contiene:; proteinas 0g; calorias 5; grasa 0g; carbohidratos 1g; sodio 100 mg ","/productos/salsas/salsa-sriracha-huy-fong-740g.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 12; sub-empaque interno: N.A; peso neto (Kg): 10,68; peso bruto (Kg): 11.06; dimensiones del empaque (cm) (AxAxP): 25,8x32x24,5","100","1","1" 
"Salsa De Tamarindo TALAD THAI  2 kg.","Salsa De Tamarindo","Tamarind Sauce","Tamarind Sauce","TALAD THAI","","2000","TAILANDIA","250g","USO INSTITUCIONAL","","","NO","Frasco Pet","26x12x12","2100","12","16","","6","PASTA DE TAMARINDO THAI 6x2k","Agua, Tamarindo","Salsa De La Pulpa Del Tamarindo Tailandes","Salteados Tai Y Vietnamitas Con Pollo, Cerdo, Verduras O Pescado","","Caja","6","","13,24","31x37x24,5","","8850313000905","05-0905","TAILANDIA","THAIMARKET AGRICULTURE CO","TAILANDIA","SI","","6","THAI","simple","Default","51724,13","Enabled","Catalog, Search","cada 12g contiene:; proteinas 0g; calorias 10; grasa 0g; carbohidratos 3g; sodio 90mg ","/productos/salsas/pasta-de-tamarindo-2k.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 6; sub-empaque interno: N.A; peso neto (Kg): 12,6; peso bruto (Kg): 13,24; dimensiones del empaque (cm) (AxAxP): 31x37x24,5","100","1","1" 
"Salsa Teriyaki KIKKOMAN 296ml.","Salsa Teriyaki","Teriyaki Sauce","Teriyaki Sauce","KIKKOMAN","296","","USA","3.79lt","USO INSTITUCIONAL","","","NO","Frasco","20,15,6x5,6","526","12","16","","12","SALSA TERIYAKY KIKKOMAN JFC  12x10OZ","Salsa De Soya Naturalmente Fermentada (Agua, Trigo, Frijoles De Soya, Sal), Vino, Jarabe De Maíz De Alta Fructosa, Vinagre, Sal, Especies, Cebolla En Polvo, Acido Succínico, Benzoato De Sodio  ","Salsa Japonesa A Base De Salsa De Soya Endulzada","Marinar O Esparcir Sobre Carnes, Pollos, Pescados Cocidos A La Plancha","","Caja","12","","6,6","21x24x18,5","","4139548","08-1237","USA","KIKKOMAN FOODS INC","USA","SI","","6","JFC","simple","Default","12068,96","Enabled","Catalog, Search","cada 15ml contiene:; proteinas 0,; calorias 20; grasas 0g; carbohidratos 5g; sodio 420 mg ","/productos/salsas/salsa-teriyaki-kikkoman-296ml.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 6,312; peso bruto (Kg): 6,6; dimensiones del empaque (cm) (AxAxP): 21x24x18,5","100","1","1" 
"Salsa Teriyaki KIKKOMAN 3.79l","Salsa Teriyaki","Teriyaki Sauce","Teriyaki Sauce","KIKKOMAN","3790","","USA","296ml","USO INSTITUCIONAL","","","NO","Frasco Pet","29X16,5X13","4504","18","16","","12","SALSA TERIYAKY KIKKOMAN JFC  4x1 gal","Salsa De Soya Naturalmente Fermentada (Agua, Trigo, Frijoles De Soya, Sal), Vino, Jarabe De Maíz De Alta Fructosa, Vinagre, Sal, Especies, Cebolla En Polvo, Acido Succínico, Benzoato De Sodio  ","Salsa Japonesa A Base De Salsa De Soya Endulzada","Marinar O Esparcir Sobre Carnes, Pollos, Pescados Cocidos A La Plancha","","Caja","12","","18,75","30x36x28","","41390010446","08-99902","USA","KIKKOMAN FOODS INC","USA","SI","","6","JFC","simple","Default","","Enabled","Catalog, Search","cada 15ml contiene:; proteinas 1g,; calorias 15; grasas 0g; carbohidratos 2g; sodio 610 mg ","/productos/salsas/salsa-teriyaki-kikkoman-3.79L..jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 54,048; peso bruto (Kg): 18,75; dimensiones del empaque (cm) (AxAxP): 30x36x28","100","1","1" 
"Salsa Teriyaki LEE KUM KEE 250 gm.","Salsa Teriyaki","Teriyaki Sauce","Teriyaki Sauce","LEE KUM KEE","","250","CHINA","","RSiA17M42996","42583","","NO","Frasco","19x4,8X4,8","448","18","16","","12","SALSA TERIYAKI LKK 12x266ml","Azucar,Salsa De Soya,Jengibre,Agua,Vino De Arroz,Sal,Fecula De Maiz Modificada,Color,Extracto De Ostion,Inosinato Disodico,Guanilato Disodico","Salsa Japonesa A Base De Salsa De Soya Endulzada","Marinar O Esparcir Sobre Carnes, Pollos, Pescados Cocidos A La Plancha","","Caja","12","","6,01","20x22x17","","078895120509","1300070223","CHINA","LEE KUM KEE","CHINA","","SI","6","LKK","simple","Default","8620,68","Enabled","Catalog, Search","cada 21g contiene:; proteinas 0,5g; calorias 33Kcal; grasas 0,1g; carbohidratos 0,2g; azucar 7,3g; fibra dietetica 0,1g; sodio 470 mg ","/productos/salsas/salsa-teriyaki-lkk.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 12; sub-empaque interno: N.A; peso neto (Kg): 5,376; peso bruto (Kg): 6,01; dimensiones del empaque (cm) (AxAxP): 20x22x17","100","1","1" 
"Salsa Tonkatsu BULLDOG 1.8 lt.","Salsa Tonkatsu","Tomkatsu Sauce","Tomkatsu Sauce","BULLDOG","1800","","USA","","USO INSTITUCIONAL","","","NO","Frasco","28X10X10","2178","18","16","","6","SALSA TONKATSU BULDOG JFC  6 x 1.76 lts","Agua, Jarabe De Maiz De Alta Fructosa, Vinagre Destilado, Sal, Pasta De Tomate, Almidon De Maiz, Pure De Manzana, Almidon De Maiz Modificado, Proteina Vegetal Hidrolizada, Zanahoria, Especias, Colorante Caramelo, Concentrado De Cebola ","Salsa Japonesa A Base De Salsa De Soya Y Frutas Dulces","Salsa O Dip Para Cerdo Apanado O Tonkatsu","","Caja","6","","13,55","33x35x23","","78781104324","08-99903","JAPON","BULL DOG SAUCE CO LTD","USA","SI","","6","JFC","simple","Default","","Enabled","Catalog, Search","cada 15ml contiene:; proteinas 0,; calorias 20; grasas 0g; carbohidratos 5g; sodio 420 mg ","/productos/salsas/salsa-tomkatsu-bulldog1.8Lt.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 6; sub-empaque interno: N.A; peso neto (Kg): 13,068; peso bruto (Kg): 13,55; dimensiones del empaque (cm) (AxAxP): 33x35x23","100","1","1" 
"Salsa Vegetariana Para Saltear LEE KUM KEE 510 gm.","Salsa Vegetariana Para Saltear","Vegetarian Stir-Fry Sauce","Vegetarian Stir-Fry Sauce, Vegetarian Oyster Sauce","LEE KUM KEE","","510","CHINA","","RSiA17M42996","42583","","NO","Frasco","25x7x7","806","24","16","","12","SALSA VEGETARIANA LKK 12x510Gr ","Agua,Azucar,Sal,Almidon De Maiz Modificado,Azucar Morena,Frijol De Soya,Harina De Trigo,Color,Sabor Champiñon,Conservante","Salsa A Base De Honggos Y Vegetales Usado Como Sustituto De La Salsa De Ostras Para Vegetarianos","Salteados De Vegetales","","Caja","12","","10,31","26x28x20","","078895100853","01-20523","CHINA","LEE KUM KEE","CHINA","SI","","6","LKK","simple","Default","14655,17","Enabled","Catalog, Search","","/productos/salsas/salsa-vegetariana.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 12; sub-empaque interno: N.A; peso neto (Kg): 9,672; peso bruto (Kg): 10,31; dimensiones del empaque (cm) (AxAxP): 26x28x20","100","1","1" 
"Shitake Deshidratado YUBI 2.27 kg.","Shitake","Dried Shiitake","Dried Shiitake","YUBI","","2270","USA","","USO INSTITUCIONAL","","","NO","Bolsa","55X39X10","2280","12","0","","5","SHITAKE ENTERO JFC 5x5LB","Hongos Deshidratados","Champiñon Japones Seco","Para Sopas Y Salteados","","Bolsa","5","","12,5","54x37,5x50","","4891402021009","08-80060","CHINA","SHEN ZHEN AO XIN TAI IMP Y EXP","USA","SI","","8","JFC","simple","Default","","Enabled","Catalog, Search","cada 5g contiene:; proteinas 1g; calorias 30; grasas 0g; carbohidratos 5g; sodio 0g; colesterol 0mg ","/productos/algas_y_deshidratados/shitake-deshidratado-5Lb.jpg","empaque de venta al mayoreo: tipo de empaque: Bolsa; unidades: 5; sub-empaque interno: N.A; peso neto (Kg): 11,4; peso bruto (Kg): 12,5; dimensiones del empaque (cm) (AxAxP): 54x37,5x50","100","1","1" 
"Soba NANKA SEIMEN 340 g.","Soba","Soba Noodles","Soba Noodles","NAINKA SEIMEN","","340","USA","","USO INSTITUCIONAL","","","NO","Bolsa","9,2X20,5X2,7","354","12","10","","30","SOBA (Fideos de Trigo) JFC 30x340g","Harina De Trigo Enriquecida (Harina De Trigo, Harina De Malta De Cebada, Niacina, Hierro, Mononitrato De Tiamina, Riboflarina, Acido Folico,) Alforton, Clara De Huevo,Sal ","Pasta Japonesa Hecho Con Harina De Trigo Saraceno","Para Sopas Y Salteados Japones","","Caja","30","","11,1","13,5x39,5x29","","71533010057","08-99912","USA","NANKA SEIMEN CO","USA","V","SI","7","JFC","simple","Default","9090,9","Enabled","Catalog, Search","cada 56g contiene:; proteinas 8g; calorias 190; grasas 1g; carbohidratos 39g; sodio 440mg; colesterol 0mg ","/productos/pastas/fideo-de-trigo-soba.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 30; sub-empaque interno: N.A; peso neto (Kg): 10,62; peso bruto (Kg): 11,1; dimensiones del empaque (cm) (AxAxP): 13,5x39,5x29","100","1","1" 
"Salsa Soya Tradicional  SAKURA 1 lt.","Salsa De Soya Tradicional ","Traditional Soy Sauce","Traditional Soy Sauce","SAKURA","1000","","BRASIL","150ml, 500ml, 20lt","RSiA17I29005","42093","","NO","Frasco Pet","27,5x7,5x7,5","1222","24","16","","12","SALSA SOYA TRAD SAKURA 12x1000ml ","Soya, Agua, Maiz, Sal,Azucar,Colorante Caramelo,Sorbato De Potacio","Salsa De Soya Hecho Con Soya Y Maiz Fermentado Naturalmente","Condimentar,Sazonar Y Marinar Vegetales Y Mariscos","","Caja","12","","15,02","28x33x24,7","","7896007801008","13-01008","BRASIL","SAKURA NAKAYA ALIMENTOS LTDA","","","SI","6","SAKURA","simple","Default","8189,65","Enabled","Catalog, Search","cada 100g contiene:; proteinas 2,5g; calorias 239KJ; grasas 0g; carbohidratos 11,8g; fibra alimenticia 0g; sodio 5453 mg ","/productos/salsas/salsa-soya-tradicional-sakura-1lt.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 12; sub-empaque interno: N.A; peso neto (Kg): 14,664; peso bruto (Kg): 15,02; dimensiones del empaque (cm) (AxAxP): 28x33x24,7","100","1","1" 
"Salsa Soya Tradicional SAKURA 150 ml.","Salsa De Soya Tradicional ","Traditional Soy Sauce","Traditional Soy Sauce","SAKURA","150","","BRASIL","500ml, 1lt, 20lt","RSiA17I29005","42093","","NO","Frasco Pet","17,5x4x4","200","24","16","","24","SALSA SOYA TRAD (Pet) SAKURA 24x150ml ","Soya, Agua, Maiz, Sal,Azucar,Colorante Caramelo,Sorbato De Potacio","Salsa De Soya Hecho Con Soya Y Maiz Fermentado Naturalmente","Condimentar,Sazonar Y Marinar Vegetales Y Mariscos","","Caja","24","","4,97","19x27,5x18,8","","7896007811007","13-11007","BRASIL","SAKURA NAKAYA ALIMENTOS LTDA","","","SI","6","SAKURA","simple","Default","2155,17","Enabled","Catalog, Search","cada 100g contiene:; proteinas 2,5g; calorias 239KJ; grasas 0g; carbohidratos 11,8g; fibra alimenticia 0g; sodio 5453 mg ","/productos/salsas/salsa-soya-tradicional-sakura-150ml.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 24; sub-empaque interno: N.A; peso neto (Kg): 4,8; peso bruto (Kg): 4,97; dimensiones del empaque (cm) (AxAxP): 19x27,5x18,8","100","1","1" 
"Salsa Soya Tradicional SAKURA 20 lt.","Salsa De Soya Tradicional ","Traditional Soy Sauce","Traditional Soy Sauce","SAKURA","20000","","BRASIL","150ml, 500ml, 1lt","RSiA17I29005","42093","","NO","Bidon","38,5X23,5X30","25490","24","16","","1","SALSA SOYA TRAD. SAKURA x20LT ","Soya, Agua, Maiz, Sal,Azucar,Colorante Caramelo,Sorbato De Potacio","Salsa De Soya Hecho Con Soya Y Maiz Fermentado Naturalmente Para Uso En Restaurantes","Condimentar,Sazonar Y Marinar Vegetales Y Mariscos","","Bidon","1","","","","","7896007841004","13-41004","BRASIL","SAKURA NAKAYA ALIMENTOS LTDA","BRASIL","SI","","6","SAKURA","simple","Default","","Enabled","Catalog, Search","cada 100g contiene:; proteinas 2,5g; calorias 239KJ; grasas 0g; carbohidratos 11,8g; fibra alimenticia 0g; sodio 5453 mg ","/productos/salsas/salsa-soya-tradicional-sakura-20lt.jpg","empaque de venta al mayoreo: tipo de empaque: Bidon; unidades: 1; sub-empaque interno: N.A; peso neto (Kg): ; peso bruto (Kg): ; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Salsa Soya Tradicional SAKURA 500 ml.","Salsa De Soya Tradicional ","Traditional Soy Sauce","Traditional Soy Sauce","SAKURA","500","","BRASIL","150ml, 1lt, 20lt","RSiA17I29005","42093","","NO","Frasco Pet","22,5x6x6","630","24","16","","24","SALSA SOYA TRAD SAKURA 24x500ml ","Soya, Agua, Maiz, Sal,Azucar,Colorante Caramelo,Sorbato De Potacio","Salsa De Soya Hecho Con Soya Y Maiz Fermentado Naturalmente","Condimentar,Sazonar Y Marinar Vegetales Y Mariscos","","Caja","24","","15,3","23x39,5x26,5","","7896007800001","13-00001","BRASIL","SAKURA NAKAYA ALIMENTOS LTDA","","","SI","6","SAKURA","simple","Default","4741,37","Enabled","Catalog, Search","cada 100g contiene:; proteinas 2,5g; calorias 239KJ; grasas 0g; carbohidratos 11,8g; fibra alimenticia 0g; sodio 5453 mg ","/productos/salsas/salsa-soya-tradicional-sakura-500ml.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 24; sub-empaque interno: N.A; peso neto (Kg): 15,12; peso bruto (Kg): 15,3; dimensiones del empaque (cm) (AxAxP): 23x39,5x26,5","100","1","1" 
"Steamer De Aluminio CROCODILE 40 Cm","Steamer De Aluminio X 40 Cm","Aluminum Steamers 40 Cm.","Aluminum Steamers 40 Cm","CROCODILE","","1","TAILANDIA","","NO APLICA","","","NO","Caja","43,5X40,5X40,5","3602","","16","","1","STEAMER DE ALUMINIO 40 CM ","","Vaporera De 3 Piezas Hecho Con Aluminio","Para Cocinar A Vapor","","Caja","1","","","","","","06-00011","TAILANDIA","THREE BILLION TRADING","TAILANDIA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/vaporera-de-aluminio.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 1; sub-empaque interno: N.A; peso neto (Kg): ; peso bruto (Kg): ; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Steamers (Vaporeras De Bambu) 10""","Steamers (Vaporeras De Bambu) 10""","Bamboo Steamers 10""","Bamboo Steamers 10""","KKFOOD","","1","CHINA","6"", 8"", 12"", 20""","NO APLICA","","","NO","Bolsa","9,5X25,6X25,6","540","","16","","24","BAMBO STEAMER 10"" ","","Vaporera De 2 Piezas Hecho Artesanalmente De Bambu","Para Cocinar A Vapor","","Caja","24","","","","","","05-00018","TAILANDIA","K K FOODS","TAILANDIA","SI","","13","UTENCILIOS","simple","Default","32758,62","Enabled","Catalog, Search","","/productos/utensilios/vaporera-bambu-10.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 24; sub-empaque interno: N.A; peso neto (Kg): ; peso bruto (Kg): ; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Steamers (Vaporeras De Bambu) 12""","Steamers (Vaporeras De Bambu) 12""","Bamboo Steamers 12""","Bamboo Steamers 12""","KKFOOD","","1","CHINA","6"", 8"", 10"",  20""","NO APLICA","","","NO","Bolsa","10x30,1x30,1","714","","16","","12","BAMBO STEAMER 12"" ","","Vaporera De 2 Piezas Hecho Artesanalmente De Bambu","Para Cocinar A Vapor","","Caja","12","","","","","","05-00019","TAILANDIA","K K FOODS","TAILANDIA","SI","","13","UTENCILIOS","simple","Default","43103,44","Enabled","Catalog, Search","","/productos/utensilios/vaporera-bambu-12.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 12; sub-empaque interno: N.A; peso neto (Kg): ; peso bruto (Kg): ; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Steamers (Vaporeras De Bambu) 20""","Steamers (Vaporeras De Bambu) 20""","Bamboo Steamers 20""","Bamboo Steamers 20""","KKFOOD","","1","CHINA","6"", 8"", 10"", 12""","NO APLICA","","","NO","Caja","20,5X54,2X54,2","4260","","16","","1","BAMBOO STEAMER 20"" ","","Vaporera De 2 Piezas Hecho Artesanalmente De Bambu","Para Cocinar A Vapor","","Caja","1","","","","","","05-00021","TAILANDIA","K K FOODS","TAILANDIA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/vaporera-bambu-20.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 1; sub-empaque interno: N.A; peso neto (Kg): ; peso bruto (Kg): ; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Steamers (Vaporeras De Bambu) 6""","Steamers (Vaporeras De Bambu) 6""","Bamboo Steamers 6""","Bamboo Steamers 6""","KKFOOD","","1","CHINA","8"", 10"", 12"", 20""","NO APLICA","","","NO","Bolsa","7,7X5X5","228","","16","","64","BAMBOO STEAMER 6"" ","","Vaporera De 2 Piezas Hecho Artesanalmente De Bambu","Para Cocinar A Vapor","","Caja","64","","","","","","05-00016","TAILANDIA","K K FOODS","TAILANDIA","SI","","13","UTENCILIOS","simple","Default","17241,37","Enabled","Catalog, Search","","/productos/utensilios/vaporera-bambu-6.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 64; sub-empaque interno: N.A; peso neto (Kg): ; peso bruto (Kg): ; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Steamers (Vaporeras De Bambu) 8""","Steamers (Vaporeras De Bambu) 8""","Bamboo Steamers 8""","Bamboo Steamers 8""","KKFOOD","","1","CHINA","6"", 10"", 12"", 20""","NO APLICA","","","NO","Bolsa","8,4X19,8X19,8","318","","16","","84","BAMBOO STEAMER 8"" ","","Vaporera De 2 Piezas Hecho Artesanalmente De Bambu","Para Cocinar A Vapor","","Caja","84","","","","","","05-00017","TAILANDIA","K K FOODS","TAILANDIA","SI","","13","UTENCILIOS","simple","Default","22413,79","Enabled","Catalog, Search","","/productos/utensilios/vaporera-bambu-8.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 84; sub-empaque interno: N.A; peso neto (Kg): ; peso bruto (Kg): ; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Steamers De Bambu Con Manija 8""","Steamers De Bambu Con Manija","Bamboo Steamers W/Handle","Bamboo Steamers W/Handle","KKFOOD","","1","CHINA","","NO APLICA","","","NO","Bolsa","18X18,7X18,7","404","","16","","27","SET STEAMER MANIJA 18 CM ","","Vaporera De 2 Piezas Hecho Artesanalmente De Bambu","Para Cocinar A Vapor","","Caja","27","","","","","","13-318","TAILANDIA","K K FOODS","TAILANDIA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/steamer-manija.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 27; sub-empaque interno: N.A; peso neto (Kg): ; peso bruto (Kg): ; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Sushi Party Ajonjoli YAMAMOTOYAMA 100 g.","Sushi Party Ajonjoli","Sesame Soy Wrapper","Sesame Soy Wrapper, Mame Nori","YAMAMOTOYAMA","","100","USA","","USO INSTITUCIONAL","","","NO","Bolsa","26,5x24x1","148","12","16","","10","SOY WRAPPER SESAME JFC 10x20Hojas","Proteina De Frijoles De Soya, Harina De Soya, Semillas De Ajonjoli, Glicerina Vegetal, Aceite Organico De Soya, Agua, Jarabe De Arroz Organico","Lamina Fina Hecha De Harina De Soya Con Semillas De Ajonjoli ","Para Preparar Sushi Maki Y Temaki Alternativa A Alga Nori","","Caja","10","","1,7","13,5x27x25,3","","11152080802","08-08080","USA","YAMAMOTOYAMA","USA","SI","","8","JFC","simple","Default","30172,41","Enabled","Catalog, Search","cada 5g contiene:; proteinas 2g; calorias 20; grasas 0,5g; carbohidratos 2g; sodio 20mg, colesterol: 0mg","/productos/algas_y_deshidratados/sushi-party-ajonjoli-yama-moto-yama-80g.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 10; sub-empaque interno: N.A; peso neto (Kg): 1,48; peso bruto (Kg): 1,7; dimensiones del empaque (cm) (AxAxP): 13,5x27x25,3","100","1","1" 
"Sushi Party Amarillo YAMAMOTOYAMA 80 g.","Sushi Party Amarillo","Yellow Soy Wrapper","Yellow Soy Wrapper, Mame Nori","YAMAMOTOYAMA","","80","USA","","USO INSTITUCIONAL","","","NO","Bolsa","26,5x24x0,5","120","12","16","","10","SOY WRAPPER YELLOW JFC 10x20Hojas","Proteina De Frijoles De Soya, Harina De Soya, Glicerina Vegetal, Aceite Organico De Soya, Agua, Jarabe De Arroz Organico, Extracto De Color Cúrcuma (Propileno, Curcumina, Glicol)","Lamina Fina Hecha De Harina De Soya Con Color Natural De Anato","Para Preparar Sushi Maki Y Temaki Alternativa A Alga Nori","","Caja","10","","1,44","7,5x25,5x26","","11152080826","08-08082","USA","YAMAMOTOYAMA","USA","SI","","8","JFC","simple","Default","","Enabled","Catalog, Search","cada 5g contiene:; proteinas 2g; calorias 15; grasas 0,5g; carbohidratos 1g; sodio 20mg, colesterol: 0mg","/productos/algas_y_deshidratados/sushi-party-amarillo-yama-moto-yama-80g.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 10; sub-empaque interno: N.A; peso neto (Kg): 1,2; peso bruto (Kg): 1,44; dimensiones del empaque (cm) (AxAxP): 7,5x25,5x26","100","1","1" 
